nflId,name,YACNTR,Missed Opps,weeks
2495108,Prince Amukamara,33.77,2,[12]
2532961,Danny Trevathan,73.46,0,[12]
2543681,Kyle Fuller,64.46,2,[12]
2552385,Adrian Amos,56.58,0,[12]
2553500,Bryce Callahan,43.1,0,[12]
2555285,Leonard Floyd,80.6,0,[12]
2558176,Eddie Jackson,67.31,0,[12]
2560877,Roquan Smith,55.18,1,[12]
71441,Glover Quin,47.63,0,[12]
2540288,Darius Slay,45.07,0,[12]
2543869,Devon Kennard,46.2,0,[12]
2543872,Nevin Lawson,50.54,0,[12]
2550572,Christian Jones,32.02,2,[12]
2552262,Quandre Diggs,46.34,0,[12]
2556641,Romeo Okwara,29.74,0,[12]
2557855,Jarrad Davis,37.68,0,[12]
2561527,Mike Ford,42.07,2,[12]
2559287,Isaiah Irving,8.69,0,[12]
2535609,DeShawn Shead,19.67,0,[12]
2560913,Tracy Walker,0,0,[12]
2560901,Kevin Toliver,19.59,1,[12]
2555288,Nick Kwiatkoski,0,0,[12]
2560724,Kylie Fitts,1.11,0,[12]
2495190,Ryan Kerrigan,130.7,1,[12]
2495281,Mason Foster,163.28,1,[12]
2532804,Zach Brown,118.77,0,[12]
2532920,Josh Norman,112.33,0,[12]
2539943,D.J. Swearinger,117.18,0,[12]
2552276,Preston Smith,98.5,0,[12]
2553796,Quinton Dunbar,96.59,0,[12]
2558136,Fabian Moreau,68.15,2,[12]
2543470,Ha Ha Clinton-Dix,121.06,0,[12]
2557880,Josh Harvey-Clemons,3.23,0,[12]
2561003,Shaun Dion Hamilton,3.68,0,[12]
2556614,Cassanova McKinzy,0,0,[12]
2557853,Ryan Anderson,47.94,0,[12]
2541832,Jeff Heath,43.94,1,[12]
2552568,Byron Jones,53.09,1,[12]
2552686,Damien Wilson,8.21,0,[12]
2555310,Jaylon Smith,48.36,2,[12]
2557840,Chidobe Awuzie,38.17,1,[12]
2560908,Leighton Vander Esch,31.19,0,[12]
2555531,Anthony Brown,25.11,0,[12]
2558159,Xavier Woods,35.24,0,[12]
2553710,Deshazor Everett,0,0,[12]
2539334,Desmond Trufant,19.1,1,[12]
2539653,Robert Alford,8.86,0,[12]
2552392,Jordan Richards,2.2,0,[12]
2555255,De'Vondre Campbell,6.77,0,[12]
2557967,Duke Riley,5.95,1,[12]
2558184,Damontae Kazee,6.47,0,[12]
2561132,Foye Oluokun,18.48,0,[12]
2552301,Vic Beasley,6.9,0,[12]
2556445,Brian Poole,11.64,0,[12]
2556443,Sharrod Neasman,6.53,0,[12]
2533008,Demario Davis,74.61,0,[12]
2539982,A.J. Klein,4.75,0,[12]
2552484,P.J. Williams,88.7,3,[12]
2555277,Eli Apple,58.89,2,[12]
2555530,Vonn Bell,45.4,0,[12]
2558061,Marshon Lattimore,40.59,2,[12]
2558163,Alex Anzalone,76.58,0,[12]
2558847,Marcus Williams,49.6,0,[12]
494261,Kurt Coleman,23.77,1,[12]
2495136,Bruce Carter,7.47,0,[12]
2533542,Josh Robinson,4.15,0,[12]
4365,Brandon Carr,54.91,0,[12]
2495775,Eric Weddle,46.85,0,[12]
2505660,Terrell Suggs,36.5,0,[12]
2508107,Jimmy Smith,28.11,0,[12]
2540164,Tony Jefferson,37.12,0,[12]
2543464,C.J. Mosley,51.37,0,[12]
2556642,Patrick Onwuasor,12.69,0,[12]
2558067,Marlon Humphrey,58.53,3,[12]
2555505,Matt Judon,18.83,0,[12]
2560947,Kenny Young,3.62,0,[12]
2495153,Marcus Gilchrist,55.45,0,[12]
2507167,Reggie Nelson,0.61,0,[12]
2532986,Tahir Whitehead,76.16,1,[12]
2555394,Daryl Worley,26.77,0,[12]
2558062,Gareon Conley,40.55,2,[12]
2560819,Nick Nelson,32.86,1,[12]
2555294,Shilique Calhoun,17.42,0,[12]
2559054,Nicholas Morrow,24.22,0,[12]
2541200,Rashaan Melvin,8.06,0,[12]
2555342,Karl Joseph,54.45,0,[12]
2557972,Marquel Lee,30.13,0,[12]
2560986,Jason Cabinda,44.74,0,[12]
2552279,Za'Darius Smith,29.03,0,[12]
2558248,Chuck Clark,15.21,0,[12]
2508004,Anthony Levine,11.55,0,[12]
2558166,Tyus Bowser,9.57,0,[12]
2506268,Lorenzo Alexander,29.25,0,[12]
2539240,Micah Hyde,18.78,1,[12]
2539290,Jordan Poyer,12.2,0,[12]
2557867,Tre'Davious White,23.01,0,[12]
2557969,Matt Milano,13.59,0,[12]
2560914,Levi Wallace,8.54,0,[12]
494259,Barry Church,67.3,2,[12]
2532848,Tashaun Gipson,63.64,0,[12]
2539237,D.J. Hayden,48.69,0,[12]
2541162,A.J. Bouye,65.67,1,[12]
2543711,Telvin Smith,58.62,0,[12]
2555280,Jalen Ramsey,45.68,0,[12]
2555329,Myles Jack,29.22,0,[12]
2560758,Leon Jacobs,2.97,0,[12]
2560713,Tremaine Edmunds,22.55,1,[12]
2560766,Taron Johnson,10.04,0,[12]
2532966,Bobby Wagner,98.8,1,[12]
2539243,Bradley McDougald,69.65,0,[12]
2540140,Barkevious Mingo,64.42,0,[12]
2553637,Justin Coleman,52.53,1,[12]
2557881,Tedric Thompson,86.72,0,[12]
2558259,Shaquill Griffin,87.5,0,[12]
2560728,Tre Flowers,74.75,0,[12]
2558925,Austin Calitro,32.39,0,[12]
2505708,Mike Adams,42.93,0,[12]
2506352,Thomas Davis,39.87,0,[12]
2533056,Luke Kuechly,62.08,0,[12]
2540152,Eric Reid,36.55,0,[12]
2552447,Shaq Thompson,10.15,1,[12]
2555175,James Bradberry,29.23,0,[12]
80668,Captain Munnerlyn,31.67,0,[12]
2558171,Corn Elder,43.39,0,[12]
2561009,Marquis Haynes,23.33,0,[12]
2558077,Delano Hill,21.07,0,[12]
2560775,Rashaan Gaulden,0,0,[12]
2507843,Vincent Rey,36.1,0,[12]
2533058,Vontaze Burfict,65.46,0,[12]
2539233,Shawn Williams,46.24,1,[12]
2543474,Darqueze Dennard,52.22,0,[12]
2556367,William Jackson,51.54,2,[12]
2558801,Jordan Evans,47.5,1,[12]
2560970,Jessie Bates,39.09,0,[12]
2560839,Darius Phillips,22.79,0,[12]
2539311,Jamie Collins,38.81,1,[12]
2550164,T.J. Carrie,10.12,0,[12]
2552389,Damarious Randall,39.2,1,[12]
2555166,Joe Schobert,51.95,0,[12]
2556475,Briean Boddy-Calhoun,16.7,1,[12]
2557980,Jabrill Peppers,40.1,0,[12]
2560964,Genard Avery,22.85,0,[12]
2560916,Denzel Ward,34.58,1,[12]
2555540,Derrick Kindred,0.05,0,[12]
2558786,Brandon Wilson,0,0,[12]
2558289,Tanner Vallejo,4.78,0,[12]
2555547,KeiVarae Russell,0,0,[12]
