nflId,name,YACNTR,Missed Opps,weeks
2354,Wesley Woodyard,41.18,3,[16]
496828,Derrick Morgan,19.63,0,[16]
2539320,Kenny Vaccaro,24.06,0,[16]
2550613,Malcolm Butler,30.6,0,[16]
2555158,Kevin Byard,16.3,0,[16]
2555551,LeShaun Sims,37.22,1,[16]
2558005,Jayon Brown,25.26,1,[16]
2560718,Rashaan Evans,21.69,1,[16]
2560784,Harold Landry,13.43,0,[16]
2495190,Ryan Kerrigan,35.99,1,[16]
2495281,Mason Foster,56.52,1,[16]
2532920,Josh Norman,40.8,0,[16]
2539943,D.J. Swearinger,41.48,0,[16]
2543470,Ha Ha Clinton-Dix,36.99,2,[16]
2552276,Preston Smith,6.31,0,[16]
2561003,Shaun Dion Hamilton,7.78,0,[16]
2558136,Fabian Moreau,15.65,0,[16]
2560886,Greg Stroman,38.17,0,[16]
2532804,Zach Brown,33.15,0,[16]
2558065,Adoree' Jackson,18.69,0,[16]
2555339,Kamalei Correa,23.39,0,[16]
2495201,Pernell McPhee,0.91,0,[16]
2557853,Ryan Anderson,12.05,0,[16]
4365,Brandon Carr,37.89,3,[16]
2495775,Eric Weddle,26.72,0,[16]
2505660,Terrell Suggs,21.61,1,[16]
2508107,Jimmy Smith,24.62,0,[16]
2540164,Tony Jefferson,33.06,0,[16]
2543464,C.J. Mosley,50.69,1,[16]
2552279,Za'Darius Smith,30.74,0,[16]
2555378,Tavon Young,42.44,0,[16]
2532861,Casey Hayward,72.25,1,[16]
2541958,Jahleel Addae,55.56,1,[16]
2552296,Kyle Emanuel,6.32,0,[16]
2559164,Michael Davis,46.84,0,[16]
2560760,Derwin James,56.06,0,[16]
2560826,Uchenna Nwosu,2.36,0,[16]
2550842,Adrian Phillips,58.49,0,[16]
2556148,Jatavis Brown,20.17,0,[16]
2557927,Desmond King,36.54,0,[16]
2556642,Patrick Onwuasor,13.2,0,[16]
2558067,Marlon Humphrey,27.21,0,[16]
2558166,Tyus Bowser,13.1,0,[16]
2555505,Matt Judon,34.16,0,[16]
2560947,Kenny Young,3.64,0,[16]
2508004,Anthony Levine,24.08,0,[16]
2532875,Janoris Jenkins,43.13,1,[16]
2533534,Olivier Vernon,21.3,0,[16]
2535687,Michael Thomas,49.42,3,[16]
2543738,Kareem Martin,33.16,0,[16]
2553822,Curtis Riley,36.31,0,[16]
2555522,B.J. Goodson,41.53,1,[16]
2561001,Grant Haley,38.47,0,[16]
2561318,Tae Davis,40.91,0,[16]
238227,Mike Mitchell,28.07,0,[16]
2543811,Pierre Desir,63.9,1,[16]
2557961,Quincy Wilson,18.14,0,[16]
2558060,Malik Hooker,63.62,0,[16]
2559037,Ahmad Thomas,3.09,0,[16]
2560789,Darius Leonard,89.63,1,[16]
2558976,Kenny Moore,58.67,1,[16]
2561131,George Odum,43.68,0,[16]
2561149,Matthew Adams,41.62,0,[16]
2561155,Zaire Franklin,48.59,0,[16]
2540219,J.J. Wilcox,26.95,0,[16]
2539338,B.W. Webb,60.67,2,[16]
2561015,Lorenzo Carter,4.78,0,[16]
2558097,Ukeme Eligwe,5.74,0,[16]
2561017,Sean Chandler,0,0,[16]
2558108,Nate Hairston,0.45,0,[16]
2532848,Tashaun Gipson,28.04,0,[16]
2539237,D.J. Hayden,26.56,1,[16]
2541162,A.J. Bouye,19.53,1,[16]
2543711,Telvin Smith,48.7,0,[16]
2555329,Myles Jack,35.57,0,[16]
2556711,Jarrod Wilson,54.46,0,[16]
2555280,Jalen Ramsey,44.94,0,[16]
2561042,Nick DeLuca,11.21,0,[16]
496739,Reshad Jones,15.62,0,[16]
2552317,Mike Hull,29.17,0,[16]
2552434,Bobby McCain,41.73,1,[16]
2558070,Raekwon McMillan,42.26,1,[16]
2559053,Torry McTyer,24.07,0,[16]
2560725,Minkah Fitzpatrick,29.27,0,[16]
2560966,Jerome Baker,24.2,0,[16]
2561147,Cornell Armstrong,4.82,0,[16]
2543724,Walt Aikens,6.22,1,[16]
2561316,Jalen Davis,7.51,1,[16]
2539334,Desmond Trufant,75,1,[16]
2539653,Robert Alford,40.15,1,[16]
2555162,Deion Jones,93.53,1,[16]
2556445,Brian Poole,68.42,0,[16]
2558184,Damontae Kazee,38.08,0,[16]
2561132,Foye Oluokun,22.65,0,[16]
2552301,Vic Beasley,47.15,0,[16]
2552392,Jordan Richards,29.59,0,[16]
2555255,De'Vondre Campbell,45.81,0,[16]
2556443,Sharrod Neasman,33.43,0,[16]
2541431,Kemal Ishmael,0,0,[16]
2505708,Mike Adams,61,1,[16]
2506352,Thomas Davis,87.15,1,[16]
2533056,Luke Kuechly,79.68,1,[16]
2540152,Eric Reid,72.99,0,[16]
2560753,Donte Jackson,19.72,0,[16]
2561093,Jermaine Carter,6.11,0,[16]
80668,Captain Munnerlyn,72.96,0,[16]
2555175,James Bradberry,74.18,1,[16]
2560830,Isaiah Oliver,14.18,0,[16]
2560775,Rashaan Gaulden,26.64,0,[16]
2533058,Vontaze Burfict,24.9,0,[16]
2533060,Dre Kirkpatrick,20.41,0,[16]
2539233,Shawn Williams,154.16,0,[16]
2543474,Darqueze Dennard,146.93,0,[16]
2555528,Nick Vigil,140.48,0,[16]
2556367,William Jackson,97.44,1,[16]
2560970,Jessie Bates,74.05,0,[16]
2558786,Brandon Wilson,38.89,0,[16]
2539311,Jamie Collins,35.27,0,[16]
2543637,Terrance Mitchell,16.53,0,[16]
2550164,T.J. Carrie,8.31,0,[16]
2552389,Damarious Randall,29.8,0,[16]
2555166,Joe Schobert,21.42,0,[16]
2557980,Jabrill Peppers,2.41,0,[16]
2560916,Denzel Ward,12.51,0,[16]
2560964,Genard Avery,27.99,0,[16]
2558982,Hardy Nickerson,68.7,0,[16]
2560839,Darius Phillips,50.56,1,[16]
2555540,Derrick Kindred,0.89,0,[16]
2556475,Briean Boddy-Calhoun,7.11,0,[16]
2507843,Vincent Rey,60.88,0,[16]
2541832,Jeff Heath,35.68,0,[16]
2552568,Byron Jones,37.11,2,[16]
2555310,Jaylon Smith,60.22,1,[16]
2557840,Chidobe Awuzie,43.19,1,[16]
2557920,Jourdan Lewis,31.06,1,[16]
2558159,Xavier Woods,39.6,0,[16]
2560908,Leighton Vander Esch,59.28,1,[16]
2506861,Brent Grimes,8,1,[16]
2550565,Adarius Taylor,19.4,0,[16]
2556456,Andrew Adams,20.77,0,[16]
2556934,Javien Elliott,27.74,0,[16]
2560930,Jordan Whitehead,19.67,0,[16]
2561039,Carlton Davis,23.19,1,[16]
2532828,Lavonte David,13.5,0,[16]
2556567,Isaiah Johnson,9.43,0,[16]
2556833,De'Vante Harris,13.23,0,[16]
2552686,Damien Wilson,12.35,0,[16]
2555307,Devante Bond,4.84,1,[16]
2532948,Harrison Smith,20.7,0,[16]
2540155,Xavier Rhodes,30.69,1,[16]
2543459,Anthony Barr,10.85,0,[16]
2552448,Trae Waynes,42.01,0,[16]
2553655,Anthony Harris,28.74,0,[16]
2555177,Mackensie Alexander,5.51,1,[16]
2559012,Eric Wilson,45.28,0,[16]
2558033,Ben Gedeon,35.49,0,[16]
71441,Glover Quin,26.89,2,[16]
2540288,Darius Slay,54.61,1,[16]
2543869,Devon Kennard,61.39,0,[16]
2543872,Nevin Lawson,50.67,0,[16]
2550572,Christian Jones,62.81,0,[16]
2552262,Quandre Diggs,49.13,0,[16]
2556641,Romeo Okwara,6.74,0,[16]
2557855,Jarrad Davis,40.08,0,[16]
2560741,Holton Hill,7.41,0,[16]
2560913,Tracy Walker,24.67,0,[16]
2534830,Tavon Wilson,8.4,0,[16]
2535609,DeShawn Shead,9.24,3,[16]
2561527,Mike Ford,4.06,2,[16]
2541202,Marcus Cooper,16.99,1,[16]
2558052,Kenny Golladay,0.35,1,[16]
2552494,Eli Harold,0,0,[16]
2532869,George Iloka,0,0,[16]
2555156,Jayron Kearse,1.95,0,[16]
2506268,Lorenzo Alexander,55.92,0,[16]
2507817,Rafael Bush,31.29,1,[16]
2539290,Jordan Poyer,64.34,0,[16]
2557867,Tre'Davious White,55.13,0,[16]
2560713,Tremaine Edmunds,63.3,0,[16]
2560914,Levi Wallace,17.29,0,[16]
71251,Patrick Chung,38.36,0,[16]
89756,Jason McCourty,40.4,1,[16]
494287,Devin McCourty,34.92,1,[16]
2533057,Dont'a Hightower,42.88,0,[16]
2533062,Stephon Gilmore,33.13,0,[16]
2543699,Kyle Van Noy,35.03,0,[16]
2556119,Elandon Roberts,12.23,0,[16]
2560754,J.C. Jackson,39.47,0,[16]
2539240,Micah Hyde,52.86,1,[16]
2561107,Corey Thompson,39.16,0,[16]
2556571,Jonathan Jones,10.23,0,[16]
2541243,Duron Harmon,1.02,0,[16]
496814,Albert McClellan,0.09,0,[16]
2561157,Keion Crossen,10.43,0,[16]
80431,Clay Matthews,6.18,0,[16]
2506789,Tramon Williams,65.33,0,[16]
2555160,Antonio Morrison,15.2,0,[16]
2555161,Blake Martinez,70.66,1,[16]
2555340,Kyler Fackrell,29.91,0,[16]
2558119,Josh Jones,42.18,0,[16]
2560982,Tony Brown,48.45,0,[16]
2560952,Jaire Alexander,10.49,0,[16]
2495343,Buster Skrine,90.97,0,[16]
2532877,Trumaine Johnson,122.9,2,[16]
2533059,Morris Claiborne,70.21,1,[16]
2543597,Avery Williamson,94.2,0,[16]
2553657,Neville Hewitt,108.86,0,[16]
2557979,Jamal Adams,103.91,0,[16]
2561366,Frankie Luvu,46.79,0,[16]
2532928,Eddie Pleasant,42.06,0,[16]
2543571,Bashaud Breeland,45.3,0,[16]
2556537,Reggie Gilbert,39.54,0,[16]
2553353,Darryl Roberts,80.48,0,[16]
2555256,Jordan Jenkins,26.73,0,[16]
2560755,Josh Jackson,32.59,0,[16]
2558165,Tarell Basham,21.12,0,[16]
2556480,Kentrell Brice,0,0,[16]
79848,Malcolm Jenkins,25.21,2,[16]
2495613,Corey Graham,8.51,0,[16]
2556587,Cre'von LeBlanc,8.5,1,[16]
2558168,Rasul Douglas,20.97,0,[16]
2559260,Tre Sullivan,11.86,2,[16]
2560795,Avonte Maddox,4.71,0,[16]
496735,Kareem Jackson,16.17,0,[16]
2495872,Johnathan Joseph,61.32,1,[16]
2533049,Whitney Mercilus,78.6,1,[16]
2540180,Tyrann Mathieu,92.26,1,[16]
2540291,Kayvon Webster,2.46,0,[16]
2558094,Zach Cunningham,136.72,1,[16]
2560851,Justin Reid,102.23,1,[16]
2552490,Benardrick McKinney,125.59,0,[16]
2559109,Deante Burton,70.03,1,[16]
2543874,Andre Hal,58.02,0,[16]
2559152,Dylan Cole,43.62,0,[16]
2532800,Nigel Bradham,12.92,0,[16]
2552315,Jordan Hicks,7.09,0,[16]
2543501,Aaron Colvin,110.13,1,[16]
2560714,Duke Ejiofor,16.02,0,[16]
2556363,Kamu Grugier-Hill,0,0,[16]
2543456,Jadeveon Clowney,5.05,0,[16]
2495504,Patrick Peterson,44.06,2,[16]
2495807,Antoine Bethea,32.84,1,[16]
2540170,David Amerson,13.45,0,[16]
2543769,Deone Bucannon,35.71,0,[16]
2557887,Haason Reddick,29.03,0,[16]
2558009,Budda Baker,36.78,0,[16]
2543830,Tre Boston,32.15,0,[16]
1302,Aqib Talib,12.24,0,[16]
2532789,Mark Barron,8.55,0,[16]
2540197,Nickell Robey-Coleman,10.06,0,[16]
2543492,Lamarcus Joyner,9.76,0,[16]
2552488,Marcus Peters,2.75,0,[16]
2558183,John Johnson,25.63,0,[16]
2556593,Cory Littleton,26.69,1,[16]
2558830,Samson Ebukam,12.55,0,[16]
2556277,Marqui Christian,20.1,0,[16]
2556371,Brandon Williams,2.41,0,[16]
2553722,Matt Longacre,0.64,0,[16]
1037374,Sam Shields,0,0,[16]
2552307,Bryce Hager,6.8,0,[16]
2552320,Ramik Wilson,11.01,0,[16]
2556374,Blake Countess,10.08,0,[16]
2553536,Troy Hill,5.71,1,[16]
2559934,Justin Lawler,0.9,0,[16]
2495507,Richard Sherman,44.63,0,[16]
2543680,Antone Exum,44.27,0,[16]
2550654,K'Waun Williams,36.15,0,[16]
2558121,Elijah Lee,45.15,2,[16]
2560917,Fred Warner,58.77,0,[16]
2561006,Marcell Harris,21.6,0,[16]
2561117,Tarvarius Moore,49.33,1,[16]
494289,Sherrick McManis,25.11,0,[16]
2495108,Prince Amukamara,40.31,1,[16]
2532961,Danny Trevathan,50.14,1,[16]
2543681,Kyle Fuller,28.38,0,[16]
2555155,Deon Bush,34.89,1,[16]
2555285,Leonard Floyd,40.02,0,[16]
2560877,Roquan Smith,47.5,0,[16]
2552385,Adrian Amos,40.36,0,[16]
2555381,DeAndre Houston-Carson,4.65,0,[16]
2559287,Isaiah Irving,0.88,0,[16]
2552684,Mark Nzeocha,18.42,0,[16]
2560901,Kevin Toliver,0.43,0,[16]
2560850,D.J. Reed,23.66,1,[16]
2556655,Tyvis Powell,0,0,[16]
2558971,Greg Mabin,5.75,0,[16]
2533008,Demario Davis,66.27,2,[16]
2539982,A.J. Klein,25.54,0,[16]
2552484,P.J. Williams,92.66,3,[16]
2555277,Eli Apple,71.65,3,[16]
2558061,Marshon Lattimore,77.79,1,[16]
2558847,Marcus Williams,56.73,0,[16]
2555530,Vonn Bell,63.34,1,[16]
496733,Joe Haden,110.24,0,[16]
2532946,Coty Sensabaugh,88.93,3,[16]
2535613,L.J. Fort,3.55,0,[16]
2540221,Vince Williams,79.35,0,[16]
2552289,Bud Dupree,15.83,0,[16]
2555386,Sean Davis,62.75,1,[16]
2558064,T.J. Watt,83.51,0,[16]
2560712,Terrell Edmunds,79.94,3,[16]
496727,Morgan Burnett,66.8,0,[16]
2556559,Mike Hilton,41.65,0,[16]
2541192,Chris Banjo,26.2,0,[16]
2558163,Alex Anzalone,70.34,0,[16]
2539978,Jon Bostic,16,0,[16]
494261,Kurt Coleman,4.06,1,[16]
2558849,Cameron Sutton,31.87,0,[16]
2552266,Anthony Chickillo,0,0,[16]
496723,Eric Berry,11.04,0,[16]
2495493,Justin Houston,17.81,1,[16]
2543592,Anthony Hitchens,15.89,0,[16]
2550257,Daniel Sorensen,13.95,1,[16]
2552265,Steven Nelson,21.65,1,[16]
2555169,Reggie Ragland,5.98,0,[16]
2495252,K.J. Wright,41.42,1,[16]
2532966,Bobby Wagner,111.18,0,[16]
2539243,Bradley McDougald,64.02,0,[16]
2553637,Justin Coleman,71.63,0,[16]
2558077,Delano Hill,55.77,0,[16]
2558259,Shaquill Griffin,54.07,1,[16]
2560728,Tre Flowers,51.8,2,[16]
2561103,Tremon Smith,20.03,0,[16]
2561417,Charvarius Ward,15.55,1,[16]
2560827,Dorian O'Daniel,6.42,0,[16]
2553456,Akeem King,34.03,0,[16]
2540140,Barkevious Mingo,3.21,0,[16]
2560881,Breeland Speaks,0,0,[16]
2543494,Dee Ford,0,0,[16]
2555173,Eric Murray,1.1,0,[16]
2555542,Jordan Lucas,3.21,0,[16]
2495153,Marcus Gilchrist,34.1,0,[16]
2532986,Tahir Whitehead,42.6,0,[16]
2541200,Rashaan Melvin,31.07,0,[16]
2555568,Erik Harris,16.12,0,[16]
2559054,Nicholas Morrow,26.15,0,[16]
2560819,Nick Nelson,18.27,1,[16]
2555342,Karl Joseph,18.59,0,[16]
494307,Darian Stewart,16.36,0,[16]
2495202,Von Miller,25.79,0,[16]
2507917,Tramaine Brock,27.08,0,[16]
2543505,Bradley Roby,5.56,0,[16]
2550930,Todd Davis,27.24,2,[16]
2555550,Justin Simmons,17.88,2,[16]
2560763,Josey Jewell,24.1,0,[16]
2543855,Bene' Benwikere,12.49,0,[16]
2561020,Bradley Chubb,1.56,0,[16]
2550541,Shaquil Barrett,14.42,0,[16]
2557972,Marquel Lee,7.24,0,[16]
